# omega0=1.00, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=250.00, h=0.01
#   t          x(t)                 v(t)       
1.866338746799509e+02 -1.712563737409560e+01 7.124945936880890e-01
1.867502299634172e+02 -1.704447677955283e+01 6.826662347416713e-01
1.868665852468835e+02 -1.696674296872314e+01 6.536275919481610e-01
1.869829405303499e+02 -1.689233369110682e+01 6.255410186243657e-01
1.870992958138162e+02 -1.682113308450174e+01 5.984800909521856e-01
1.872156510972825e+02 -1.675302131476451e+01 5.724414839549833e-01
1.873320063807488e+02 -1.668788284235678e+01 5.473565832692429e-01
1.874483616642151e+02 -1.662561338196853e+01 5.231022628322389e-01
1.875647169476814e+02 -1.656612567436143e+01 4.995104818763591e-01
1.876810722311477e+02 -1.650935421929293e+01 4.763765289052724e-01
1.877974275146140e+02 -1.645525913057718e+01 4.534658680406025e-01
1.879137827980803e+02 -1.640382927409107e+01 4.305196305018978e-01
1.880301380815466e+02 -1.635508484109966e+01 4.072588486174285e-01
1.881464933650129e+02 -1.630907949602240e+01 3.833875591365694e-01
1.882628486484792e+02 -1.626590222223581e+01 3.585949133247054e-01
1.883792039319455e+02 -1.622567897355146e+01 3.325564288327294e-01
1.884955592154118e+02 -1.618857422389118e+01 3.049345070345851e-01
1.886119144988781e+02 -1.615479249421679e+01 2.753783229740267e-01
1.887282697823444e+02 -1.612457992438823e+01 2.435231763222456e-01
1.888446250658107e+02 -1.609822594840488e+01 2.089893738023638e-01
1.889609803492770e+02 -1.607606512414846e+01 1.713806997376748e-01
1.890773356327433e+02 -1.605847916257421e+01 1.302825259727263e-01
1.891936909162096e+02 -1.604589919499685e+01 8.525962114916291e-02
1.893100461996760e+02 -1.603880830860519e+01 3.585375018540062e-02
1.894264014831423e+02 -1.603774436642533e+01 -1.841878105012414e-02
1.895427567666086e+02 -1.604330310391930e+01 -7.806936811277949e-02
1.896591120500749e+02 -1.605614145344661e+01 -1.436386874999448e-01
1.897754673335412e+02 -1.607698098034288e+01 -2.156968847252925e-01
1.898918226170075e+02 -1.610661120724135e+01 -2.948412332522105e-01
1.900081779004738e+02 -1.614589243907271e+01 -3.816895482317615e-01
1.901245331839401e+02 -1.619575745799101e+01 -4.768668540031958e-01
1.902408884674064e+02 -1.625721110978155e+01 -5.809817924132658e-01
1.903572437508727e+02 -1.633132632570106e+01 -6.945880495558843e-01
1.904735990343390e+02 -1.641923449983790e+01 -8.181248110442172e-01
1.905899543178053e+02 -1.652210738292505e+01 -9.518292810960439e-01
1.907063096012716e+02 -1.664112683008579e+01 -1.095614327455794e+00
1.908226648847379e+02 -1.677743803484833e+01 -1.248906578573414e+00
1.909390201682042e+02 -1.693208165741314e+01 -1.410446655898554e+00
1.910553754516705e+02 -1.710590111739952e+01 -1.578065915649201e+00
1.911717307351368e+02 -1.729942411729158e+01 -1.748474752671682e+00
1.912880860186031e+02 -1.751272309700012e+01 -1.917125030737780e+00
1.914044413020694e+02 -1.774526823711454e+01 -2.078236188185187e+00
1.915207965855357e+02 -1.799579790423288e+01 -2.225084623993929e+00
1.916371518690021e+02 -1.826224177231337e+01 -2.350625881384702e+00
1.917535071524684e+02 -1.854173542716097e+01 -2.448431658839513e+00
1.918698624359347e+02 -1.883075565093883e+01 -2.513789978399238e+00
1.919862177194010e+02 -1.912538021514263e+01 -2.544692383894016e+00
1.921025730028673e+02 -1.942164069901914e+01 -2.542398796638713e+00
1.922189282863336e+02 -1.971590579166884e+01 -2.511379228279754e+00
1.923352835697999e+02 -2.000522108380287e+01 -2.458645970258416e+00
1.924516388532662e+02 -2.028754571889129e+01 -2.392697805584827e+00
1.925679941367325e+02 -2.056185889832380e+01 -2.322391008414467e+00
1.926843494201988e+02 -2.082814423192931e+01 -2.256003106938821e+00
1.928007047036651e+02 -2.108728348956608e+01 -2.200621452678699e+00
1.929170599871314e+02 -2.134089842181290e+01 -2.161852182611675e+00
1.930334152705977e+02 -2.159117318009514e+01 -2.143758705564283e+00
1.931497705540640e+02 -2.184067715628784e+01 -2.148910761940522e+00
1.932661258375303e+02 -2.209219466869937e+01 -2.178437646471082e+00
1.933824811209966e+02 -2.234855730043418e+01 -2.232011381857996e+00
1.934988364044629e+02 -2.261246833748968e+01 -2.307725688739456e+00
1.936151916879292e+02 -2.288630740856264e+01 -2.401883126582507e+00
1.937315469713955e+02 -2.317190804598274e+01 -2.508759282072129e+00
1.938479022548619e+02 -2.347031266161284e+01 -2.620478198110998e+00
1.939642575383282e+02 -2.378152857649664e+01 -2.727189705291408e+00
1.940806128217945e+02 -2.410433201544080e+01 -2.817744870998377e+00
1.941969681052608e+02 -2.443618520933762e+01 -2.880965095747452e+00
1.943133233887271e+02 -2.477333058759722e+01 -2.907370031739497e+00
1.944296786721934e+02 -2.511109341342772e+01 -2.890940967471144e+00
1.945460339556597e+02 -2.544436292059007e+01 -2.830326447468953e+00
1.946623892391260e+02 -2.576815673268863e+01 -2.729016408650851e+00
1.947787445225923e+02 -2.607813957769826e+01 -2.594410685180261e+00
1.948950998060586e+02 -2.637098574678173e+01 -2.436155292025520e+00
1.950114550895249e+02 -2.664453419950125e+01 -2.264342381708388e+00
1.951278103729912e+02 -2.689775198909773e+01 -2.088079489441784e+00
1.952441656564575e+02 -2.713056540812855e+01 -1.914660695869361e+00
1.953605209399238e+02 -2.734362920699215e+01 -1.749309962140822e+00
1.954768762233901e+02 -2.753809117015221e+01 -1.595324470817760e+00
1.955932315068564e+02 -2.771538706631794e+01 -1.454423575772426e+00
1.957095867903227e+02 -2.787708061693624e+01 -1.327153942916810e+00
1.958259420737890e+02 -2.802474932545954e+01 -1.213262723060169e+00
1.959422973572553e+02 -2.815990983201043e+01 -1.112000580803414e+00
1.960586526407216e+02 -2.828397401672102e+01 -1.022347756187051e+00
1.961750079241880e+02 -2.839822731446613e+01 -9.431719293250793e-01
1.962913632076543e+02 -2.850382211177210e+01 -8.733320716764560e-01
1.964077184911206e+02 -2.860178078264983e+01 -8.117424934685485e-01
1.965240737745869e+02 -2.869300445519682e+01 -7.574090664536757e-01
1.966404290580532e+02 -2.877828483335746e+01 -7.094468236020880e-01
1.967567843415195e+02 -2.885831731665320e+01 -6.670855922015125e-01
1.968731396249858e+02 -2.893371431089698e+01 -6.296682691793909e-01
1.969894949084521e+02 -2.900501806537429e+01 -5.966448164411281e-01
1.971058501919184e+02 -2.907271266281233e+01 -5.675639625675721e-01
1.972222054753847e+02 -2.913723497302587e+01 -5.420638455017445e-01
1.973385607588510e+02 -2.919898449347072e+01 -5.198623272453460e-01
1.974549160423173e+02 -2.925833206445313e+01 -5.007473824723405e-01
1.975712713257836e+02 -2.931562748036507e+01 -4.845677532571889e-01
1.976876266092499e+02 -2.937120603250446e+01 -4.712239323363959e-01
1.978039818927162e+02 -2.942539402140105e+01 -4.606594600493911e-01
1.979203371761825e+02 -2.947851327205894e+01 -4.528524767775722e-01
1.980366924596488e+02 -2.953088467733460e+01 -4.478074511251052e-01
1.981530477431151e+02 -2.958283078484421e+01 -4.455469966109742e-01
1.982694030265814e+02 -2.963467743269340e+01 -4.461036918826319e-01
1.983857583100477e+02 -2.968675442994237e+01 -4.495118294212875e-01
1.985021135935141e+02 -2.973939526992862e+01 -4.557990351785222e-01
1.986184688769804e+02 -2.979293585929948e+01 -4.649777276979286e-01
1.987348241604467e+02 -2.984771224397459e+01 -4.770364221260269e-01
1.988511794439130e+02 -2.990405731666633e+01 -4.919309347338969e-01
1.989675347273793e+02 -2.996229650074332e+01 -5.095756097779823e-01
1.990838900108456e+02 -3.002274242411043e+01 -5.298347745878849e-01
1.992002452943119e+02 -3.008568862650181e+01 -5.525147307552062e-01
1.993166005777782e+02 -3.015140238608991e+01 -5.773567061819588e-01
1.994329558612445e+02 -3.022011680794177e+01 -6.040313168770117e-01
1.995493111447108e+02 -3.029202238771403e+01 -6.321352050013079e-01
1.996656664281771e+02 -3.036725834716709e+01 -6.611906098876016e-01
1.997820217116434e+02 -3.044590412885420e+01 -6.906486638071526e-01
1.998983769951097e+02 -3.052797152741939e+01 -7.198971516299344e-01
2.000147322785760e+02 -3.061339801220894e+01 -7.482733010658474e-01
2.001310875620423e+02 -3.070204184491432e+01 -7.750818542153559e-01
2.002474428455086e+02 -3.079367959951472e+01 -7.996182070858214e-01
2.003637981289749e+02 -3.088800663377259e+01 -8.211958167196927e-01
2.004801534124412e+02 -3.098464093089147e+01 -8.391764277256845e-01
2.005965086959075e+02 -3.108313052498405e+01 -8.530010592722330e-01
2.007128639793739e+02 -3.118296445595657e+01 -8.622192410006501e-01
2.008292192628402e+02 -3.128358689379052e+01 -8.665138108907082e-01
2.009455745463065e+02 -3.138441376665972e+01 -8.657187744722045e-01
2.010619298297728e+02 -3.148485096585552e+01 -8.598282927429000e-01
2.011782851132391e+02 -3.158431302472884e+01 -8.489957542089595e-01
2.012946403967054e+02 -3.168224110870403e+01 -8.335229577517705e-01
2.014109956801717e+02 -3.177811921981382e+01 -8.138405049504926e-01
2.015273509636380e+02 -3.187148770132195e+01 -7.904813895883279e-01
2.016437062471043e+02 -3.196195339586288e+01 -7.640503392826437e-01
2.017600615305706e+02 -3.204919612214895e+01 -7.351916454709104e-01
2.018764168140369e+02 -3.213297144607130e+01 -7.045580314829698e-01
2.019927720975032e+02 -3.221310999355912e+01 -6.727826386204492e-01
2.021091273809695e+02 -3.228951375872870e+01 -6.404555776272348e-01
2.022254826644358e+02 -3.236214999002595e+01 -6.081058213561114e-01
2.023418379479021e+02 -3.243104329088234e+01 -5.761886047898638e-01
2.024581932313684e+02 -3.249626656121480e+01 -5.450780155120931e-01
2.025745485148347e+02 -3.255793134853204e+01 -5.150641280415058e-01
2.026909037983010e+02 -3.261617809032719e+01 -4.863538550857464e-01
2.028072590817673e+02 -3.267116662895234e+01 -4.590746337179059e-01
2.029236143652336e+02 -3.272306727898102e+01 -4.332801016257097e-01
2.030399696487000e+02 -3.277205263391123e+01 -4.089570142377210e-01
2.031563249321663e+02 -3.281829021900543e+01 -3.860327787222307e-01
2.032726802156326e+02 -3.286193603219574e+01 -3.643831137216764e-01
2.033890354990989e+02 -3.290312896528509e+01 -3.438394697325416e-01
2.035053907825652e+02 -3.294198606182628e+01 -3.241959561415272e-01
2.036217460660315e+02 -3.297859854409276e+01 -3.052156138058599e-01
2.037381013494978e+02 -3.301302852732173e+01 -2.866359467317116e-01
2.038544566329641e+02 -3.304530633289547e+01 -2.681736848324371e-01
2.039708119164304e+02 -3.307542831160493e+01 -2.495287948681268e-01
2.040871671998967e+02 -3.310335509224980e+01 -2.303877916935696e-01
2.042035224833630e+02 -3.312901017857884e+01 -2.104264299720134e-01
2.043198777668293e+02 -3.315227882831549e+01 -1.893118803411056e-01
2.044362330502956e+02 -3.317300716140358e+01 -1.667045160867175e-01
2.045525883337619e+02 -3.319100146056719e+01 -1.422594588175629e-01
2.046689436172282e+02 -3.320602764596320e+01 -1.156280563302472e-01
2.047852989006945e+02 -3.321781092747855e+01 -8.645949454413089e-02
2.049016541841608e+02 -3.322603566364806e+01 -5.440277968194772e-02
2.050180094676271e+02 -3.323034548597926e+01 -1.910936822265846e-02
2.051343647510934e+02 -3.323034378256030e+01 1.976322835554158e-02
2.052507200345597e+02 -3.322559467616743e+01 6.254647909038599e-02
2.053670753180261e+02 -3.321562468061200e+01 1.095540592386008e-01
2.054834306014924e+02 -3.319992527540672e+01 1.610727478792984e-01
2.055997858849587e+02 -3.317795670288821e+01 2.173504166599164e-01
2.057161411684250e+02 -3.314915336218177e+01 2.785804885336406e-01
2.058324964518913e+02 -3.311293124679799e+01 3.448822543378731e-01
2.059488517353576e+02 -3.306869793917155e+01 4.162765356655675e-01
2.060652070188239e+02 -3.301586572210788e+01 4.926564349813285e-01
2.061815623022902e+02 -3.295386837181083e+01 5.737533968599716e-01
2.062979175857565e+02 -3.288218212793282e+01 6.590996072850295e-01
2.064142728692228e+02 -3.280035115074216e+01 7.479889616497283e-01
2.065306281526891e+02 -3.270801742488682e+01 8.394404669421364e-01
2.066469834361554e+02 -3.260495450663941e+01 9.321699242136641e-01
2.067633387196217e+02 -3.249110371098323e+01 1.024577777370371e+00
2.068796940030880e+02 -3.236661031948358e+01 1.114762548307615e+00
2.069960492865543e+02 -3.223185626575852e+01 1.200569450384180e+00
2.071124045700206e+02 -3.208748473949618e+01 1.279681574057058e+00
2.072287598534869e+02 -3.193441156909592e+01 1.349755671918073e+00
2.073451151369532e+02 -3.177381847772202e+01 1.408596011453101e+00
2.074614704204195e+02 -3.160712466786613e+01 1.454349323668298e+00
2.075778257038858e+02 -3.143593574416443e+01 1.485694359008751e+00
2.076941809873522e+02 -3.126197241547982e+01 1.501994621213077e+00
2.078105362708185e+02 -3.108698500246049e+01 1.503385496657538e+00
2.079268915542848e+02 -3.091266256558184e+01 1.490777881654340e+00
2.080432468377511e+02 -3.074054662234798e+01 1.465776942358660e+00
2.081596021212174e+02 -3.057195856351064e+01 1.430531753596282e+00
2.082759574046837e+02 -3.040794726082370e+01 1.387543897570115e+00
2.083923126881500e+02 -3.024925975831280e+01 1.339467384243977e+00
2.085086679716163e+02 -3.009633432591192e+01 1.288928450666890e+00
2.086250232550826e+02 -2.994931233326335e+01 1.238384576632619e+00
2.087413785385489e+02 -2.980806378700904e+01 1.190031148404465e+00
2.088577338220152e+02 -2.967222096857333e+01 1.145754756172990e+00
2.089740891054815e+02 -2.954121512783238e+01 1.107125810652501e+00
2.090904443889478e+02 -2.941431223984970e+01 1.075420235777350e+00
2.092067996724141e+02 -2.929064506036502e+01 1.051659720757523e+00
2.093231549558804e+02 -2.916923987275313e+01 1.036661338861151e+00
2.094395102393467e+02 -2.904903727739623e+01 1.031089292295100e+00
2.095558655228130e+02 -2.892890710403669e+01 1.035503430417805e+00
2.096722208062793e+02 -2.880765806194482e+01 1.050400613423428e+00
2.097885760897456e+02 -2.868404314746256e+01 1.076245780035676e+00
2.099049313732120e+02 -2.855676218111138e+01 1.113489688414982e+00
2.100212866566783e+02 -2.842446322381808e+01 1.162569775267621e+00
2.101376419401446e+02 -2.828574509252925e+01 1.223889520779006e+00
2.102539972236109e+02 -2.813916381134517e+01 1.297770314762976e+00
2.103703525070772e+02 -2.798324661399628e+01 1.384368484926509e+00
2.104867077905435e+02 -2.781651801100089e+01 1.483549623877882e+00
2.106030630740098e+02 -2.763754328532519e+01 1.594713964518069e+00
2.107194183574761e+02 -2.744499522206053e+01 1.716572375936041e+00
2.108357736409424e+02 -2.723774926770231e+01 1.846885275421077e+00
2.109521289244087e+02 -2.701500969943592e+01 1.982198774983220e+00
2.110684842078750e+02 -2.677646365391102e+01 2.117643463059422e+00
2.111848394913413e+02 -2.652245027708690e+01 2.246894494248517e+00
2.113011947748076e+02 -2.625411946267267e+01 2.362409596887614e+00
2.114175500582739e+02 -2.597354195683470e+01 2.456036990795958e+00
2.115339053417402e+02 -2.568372649903728e+01 2.519994302966346e+00
2.116502606252065e+02 -2.538850792096748e+01 2.548068774407746e+00
2.117666159086728e+02 -2.509229679372041e+01 2.536737659947606e+00
2.118829711921391e+02 -2.479972083134505e+01 2.485852941277838e+00
2.119993264756054e+02 -2.451522492325289e+01 2.398644465872066e+00
2.121156817590717e+02 -2.424271195810932e+01 2.281037720229398e+00
2.122320370425381e+02 -2.398529209033520e+01 2.140527132881409e+00
2.123483923260044e+02 -2.374517169843029e+01 1.984961416818289e+00
2.124647476094707e+02 -2.352367330749138e+01 1.821547081429785e+00
2.125811028929370e+02 -2.332135041488148e+01 1.656225587268702e+00
2.126974581764033e+02 -2.313815234579942e+01 1.493426601409516e+00
2.128138134598696e+02 -2.297360013575136e+01 1.336105953433799e+00
2.129301687433359e+02 -2.282694718837269e+01 1.185950257454328e+00
2.130465240268022e+02 -2.269731146750709e+01 1.043647439138951e+00
2.131628793102685e+02 -2.258377580243174e+01 9.091559772580573e-01
2.132792345937348e+02 -2.248545878515010e+01 7.819374518182480e-01
2.133955898772011e+02 -2.240156143798645e+01 6.611397296207002e-01
2.135119451606674e+02 -2.233139544838911e+01 5.457314090088504e-01
2.136283004441337e+02 -2.227439827892289e+01 4.345943663598816e-01
2.137446557276000e+02 -2.223013952447359e+01 3.265831266775025e-01
2.138610110110663e+02 -2.219832188018952e+01 2.205594338247010e-01
2.139773662945326e+02 -2.217877917633230e+01 1.154091723197225e-01
2.140937215779989e+02 -2.217147318369817e+01 1.004744129639352e-02
2.142100768614652e+02 -2.217649028646617e+01 -9.658353311944189e-02
2.143264321449315e+02 -2.219403862035232e+01 -2.055196852679836e-01
2.144427874283978e+02 -2.222444583376586e+01 -3.177799171794207e-01
2.145591427118642e+02 -2.226815719571741e+01 -4.343665702428334e-01
2.146754979953305e+02 -2.232573329334065e+01 -5.562570761793737e-01
2.147918532787968e+02 -2.239784598246765e+01 -6.843812474331322e-01
2.149082085622631e+02 -2.248527053229786e+01 -8.195772921514186e-01
2.150245638457294e+02 -2.258887101635062e+01 -9.625182207687852e-01
2.151409191291957e+02 -2.270957497285502e+01 -1.113599460416409e+00
2.152572744126620e+02 -2.284833231588796e+01 -1.272779378316127e+00
2.153736296961283e+02 -2.300605273103507e+01 -1.439368986659941e+00
2.154899849795946e+02 -2.318351591869979e+01 -1.611778109635263e+00
2.156063402630609e+02 -2.338125097749236e+01 -1.787245642256522e+00
2.157226955465272e+02 -2.359938613047499e+01 -1.961612262620847e+00
2.158390508299935e+02 -2.383747890143092e+01 -2.129230343137887e+00
2.159554061134598e+02 -2.409434963304105e+01 -2.283132481901541e+00
2.160717613969261e+02 -2.436795527626851e+01 -2.415569637511294e+00
2.161881166803924e+02 -2.465534955752716e+01 -2.518952831850473e+00
2.163044719638587e+02 -2.495277149357668e+01 -2.587083469641726e+00
2.164208272473250e+02 -2.525588063225858e+01 -2.616385205058178e+00
2.165371825307913e+02 -2.556011719939873e+01 -2.606755732175000e+00
2.166535378142576e+02 -2.586112341293170e+01 -2.561731327557176e+00
2.167698930977240e+02 -2.615513919718925e+01 -2.487895417488292e+00
2.168862483811903e+02 -2.643929417034667e+01 -2.393741065099594e+00
2.170026036646566e+02 -2.671175337838019e+01 -2.288360502421685e+00
2.171189589481229e+02 -2.697171817440645e+01 -2.180314265008614e+00
2.172353142315892e+02 -2.721931662076449e+01 -2.076881282676093e+00
2.173516695150555e+02 -2.745543084679724e+01 -1.983717623605043e+00
2.174680247985218e+02 -2.768150447296581e+01 -1.904834690291773e+00
2.175843800819881e+02 -2.789935976846889e+01 -1.842766522345204e+00
2.177007353654544e+02 -2.811103942023827e+01 -1.798808621225892e+00
2.178170906489207e+02 -2.831867608861541e+01 -1.773246315203458e+00
2.179334459323870e+02 -2.852438557466875e+01 -1.765527380854214e+00
2.180498012158533e+02 -2.873017591347742e+01 -1.774362293442818e+00
2.181661564993196e+02 -2.893786400983933e+01 -1.797755504721347e+00
2.182825117827859e+02 -2.914899270359609e+01 -1.832985550698431e+00
2.183988670662522e+02 -2.936474393043750e+01 -1.876563721355959e+00
2.185152223497185e+02 -2.958584774183151e+01 -1.924211755354352e+00
2.186315776331848e+02 -2.981249215741477e+01 -1.970906836902683e+00
2.187479329166511e+02 -3.004424454561884e+01 -2.011042115325678e+00
2.188642882001174e+02 -3.028000015651320e+01 -2.038736254601112e+00
2.189806434835837e+02 -3.051797553910821e+01 -2.048291455008203e+00
2.190969987670501e+02 -3.075576169610959e+01 -2.034749228639489e+00
2.192133540505164e+02 -3.099044286598822e+01 -1.994442374264872e+00
2.193297093339827e+02 -3.121877308070839e+01 -1.925414584397423e+00
2.194460646174490e+02 -3.143738822547402e+01 -1.827596660812583e+00
2.195624199009153e+02 -3.164302171337454e+01 -1.702691360210605e+00
2.196787751843816e+02 -3.183269117074764e+01 -1.553802983299544e+00
2.197951304678479e+02 -3.200383201143572e+01 -1.384915820496927e+00
2.199114857513142e+02 -3.215436781534497e+01 -1.200350422687629e+00
2.200278410347805e+02 -3.228272160946999e+01 -1.004306066824566e+00
2.201441963182468e+02 -3.238778214757489e+01 -8.005506032575754e-01
2.202605516017131e+02 -3.246884346051606e+01 -5.922697025653479e-01
2.203769068851794e+02 -3.252553515494085e+01 -3.820529895345549e-01
2.204932621686457e+02 -3.255775724303179e+01 -1.719790498163028e-01
2.206096174521120e+02 -3.256562870845972e+01 3.623950344912898e-02
2.207259727355783e+02 -3.254945484429545e+01 2.410831141789215e-01
2.208423280190446e+02 -3.250971511337120e+01 4.410489736058127e-01
2.209586833025109e+02 -3.244707077591168e+01 6.344905083614359e-01
2.210750385859772e+02 -3.236238942695532e+01 8.194901841148945e-01
2.211913938694435e+02 -3.225678150691336e+01 9.937841217177594e-01
2.213077491529098e+02 -3.213164161510286e+01 1.154758178873993e+00
2.214241044363762e+02 -3.198868524465809e+01 1.299532987995178e+00
2.215404597198425e+02 -3.182996996627231e+01 1.425146426528071e+00
2.216568150033088e+02 -3.165789004819602e+01 1.528824308254205e+00
2.217731702867751e+02 -3.147513594721380e+01 1.608305779927706e+00
2.218895255702414e+02 -3.128461544198755e+01 1.662166134908859e+00
2.220058808537077e+02 -3.108934073982982e+01 1.690067160542055e+00
2.221222361371740e+02 -3.089229379322942e+01 1.692872835019854e+00
2.222385914206403e+02 -3.069628777215338e+01 1.672597577818891e+00
2.223549467041066e+02 -3.050384406353047e+01 1.632196209191678e+00
2.224713019875729e+02 -3.031710074543524e+01 1.575243382208347e+00
2.225876572710392e+02 -3.013776148594770e+01 1.505571302367728e+00
2.227040125545055e+02 -2.996708569772694e+01 1.426932828821647e+00
2.228203678379718e+02 -2.980591398023853e+01 1.342737593395554e+00
2.229367231214381e+02 -2.965471886793340e+01 1.255882251701367e+00
2.230530784049044e+02 -2.951366988105142e+01 1.168672431642992e+00
2.231694336883707e+02 -2.938270312774170e+01 1.082818892780635e+00
2.232857889718370e+02 -2.926158816403599e+01 9.994845248428901e-01
2.234021442553033e+02 -2.914998753330615e+01 9.193597600444189e-01
2.235184995387696e+02 -2.904750676941366e+01 8.427485765462346e-01
2.236348548222360e+02 -2.895373439398270e+01 7.696529081289278e-01
2.237512101057023e+02 -2.886827255032524e+01 6.998483575300428e-01
2.238675653891686e+02 -2.879075950555974e+01 6.329479684388484e-01
2.239839206726349e+02 -2.872088546925187e+01 5.684533719447993e-01
2.241002759561012e+02 -2.865840316124252e+01 5.057941060570366e-01
2.242166312395675e+02 -2.860313442117802e+01 4.443566143140561e-01
2.243329865230338e+02 -2.855497396112431e+01 3.835046400401559e-01
2.244493418065001e+02 -2.851389116516861e+01 3.225926613488161e-01
2.245656970899664e+02 -2.847993065966695e+01 2.609738070042478e-01
2.246820523734327e+02 -2.845321222436975e+01 1.980034494401443e-01
2.247984076568990e+02 -2.843393048895394e+01 1.330394457044575e-01
2.249147629403653e+02 -2.842235475724502e+01 6.543982378869725e-02
2.250311182238316e+02 -2.841882921519727e+01 -5.441387274476690e-03
2.251474735072979e+02 -2.842377369880634e+01 -8.025949165006802e-02
2.252638287907642e+02 -2.843768511262737e+01 -1.596848266194844e-01
2.253801840742305e+02 -2.846113948378046e+01 -2.444077822708247e-01
2.254965393576968e+02 -2.849479449187517e+01 -3.351416709362301e-01
2.256128946411631e+02 -2.853939210903421e+01 -4.326213300509110e-01
2.257292499246294e+02 -2.859576068744105e+01 -5.375944250561998e-01
2.258456052080957e+02 -2.866481541077422e+01 -6.508011962077808e-01
2.259619604915621e+02 -2.874755544513829e+01 -7.729368813007395e-01
2.260783157750284e+02 -2.884505535758403e+01 -9.045893880786975e-01
2.261946710584947e+02 -2.895844741888668e+01 -1.046143384569955e+00
2.263110263419610e+02 -2.908889034548083e+01 -1.197641677806575e+00
2.264273816254273e+02 -2.923751907484982e+01 -1.358597118321905e+00
2.265437369088936e+02 -2.940536975208967e+01 -1.527755727490350e+00
2.266600921923599e+02 -2.959327500095286e+01 -1.702827358706474e+00
2.267764474758262e+02 -2.980172786780620e+01 -1.880226402973491e+00
2.268928027592925e+02 -3.003071977801422e+01 -2.054900596501244e+00
2.270091580427588e+02 -3.027956905965899e+01 -2.220361128338660e+00
2.271255133262251e+02 -3.054677084653156e+01 -2.369039577539488e+00
2.272418686096914e+02 -3.082991200188190e+01 -2.493054988723021e+00
2.273582238931577e+02 -3.112569823123080e+01 -2.585355478054072e+00
2.274745791766240e+02 -3.143012644897519e+01 -2.641023082273056e+00
2.275909344600903e+02 -3.173880131837632e+01 -2.658379849509202e+00
2.277072897435566e+02 -3.204735012906067e+01 -2.639518166289963e+00
2.278236450270229e+02 -3.235185468482171e+01 -2.590051630133368e+00
2.279400003104892e+02 -3.264921155022196e+01 -2.518170939936225e+00
2.280563555939555e+02 -3.293735710926389e+01 -2.433330418131442e+00
2.281727108774218e+02 -3.321533766845102e+01 -2.344958988526687e+00
2.282890661608882e+02 -3.348324580972137e+01 -2.261483452693963e+00
2.284054214443545e+02 -3.374206722827365e+01 -2.189769123881186e+00
2.285217767278208e+02 -3.399348486392824e+01 -2.134927724375258e+00
2.286381320112871e+02 -3.423967594888560e+01 -2.100363832522624e+00
2.287544872947534e+02 -3.448312156202520e+01 -2.087922302231339e+00
2.288708425782197e+02 -3.472643381550289e+01 -2.098029570502732e+00
2.289871978616860e+02 -3.497219581487074e+01 -2.129764901847810e+00
2.291035531451523e+02 -3.522280460318490e+01 -2.180840284973145e+00
2.292199084286186e+02 -3.548030718002138e+01 -2.247508000076567e+00
2.293362637120849e+02 -3.574622423427736e+01 -2.324455129766017e+00
2.294526189955512e+02 -3.602136544471198e+01 -2.404783412202279e+00
2.295689742790175e+02 -3.630565343301571e+01 -2.480199849930834e+00
2.296853295624838e+02 -3.659798805266598e+01 -2.541535363181934e+00
2.298016848459501e+02 -3.689619297709484e+01 -2.579639003494265e+00
2.299180401294164e+02 -3.719708461936141e+01 -2.586557341314313e+00
2.300343954128827e+02 -3.749668320777004e+01 -2.556744136779762e+00
2.301507506963490e+02 -3.779054922426094e+01 -2.487945175232900e+00
2.302671059798153e+02 -3.807418841760380e+01 -2.381455342931258e+00
2.303834612632816e+02 -3.834344438714697e+01 -2.241655020026535e+00
2.304998165467480e+02 -3.859480241030614e+01 -2.074995117763458e+00
2.306161718302143e+02 -3.882555920135808e+01 -1.888769305629806e+00
2.307325271136806e+02 -3.903385438431474e+01 -1.690013326123005e+00
2.308488823971469e+02 -3.921859233227517e+01 -1.484742384704890e+00
2.309652376806132e+02 -3.937929800619874e+01 -1.277575644692029e+00
2.310815929640795e+02 -3.951594869382132e+01 -1.071680284187673e+00
2.311979482475458e+02 -3.962881232400405e+01 -8.689207547635903e-01
2.313143035310121e+02 -3.971830972443713e+01 -6.701053467500346e-01
2.314306588144784e+02 -3.978490733774582e+01 -4.752533634546045e-01
2.315470140979447e+02 -3.982904001333915e+01 -2.838403334473869e-01
2.316633693814110e+02 -3.985106018143203e+01 -9.500531195974110e-02
2.317797246648773e+02 -3.985120893675519e+01 9.227868804303675e-02
2.318960799483436e+02 -3.982960527398257e+01 2.790609885749173e-01
2.320124352318099e+02 -3.978625115812078e+01 4.662823340676941e-01
2.321287905152762e+02 -3.972105178235760e+01 6.546424774768661e-01
2.322451457987425e+02 -3.963385192338777e+01 8.444542194388365e-01
2.323615010822088e+02 -3.952449043796009e+01 1.035477018802502e+00
2.324778563656751e+02 -3.939287525631055e+01 1.226732482088766e+00
2.325942116491414e+02 -3.923908017185302e+01 1.416318542284389e+00
2.327105669326077e+02 -3.906346165368811e+01 1.601259133820444e+00
2.328269222160741e+02 -3.886678831309136e+01 1.777448627092042e+00
2.329432774995404e+02 -3.865036768946053e+01 1.939766582163814e+00
2.330596327830067e+02 -3.841614621226622e+01 2.082433740984958e+00
2.331759880664730e+02 -3.816675195262597e+01 2.199638454146636e+00
2.332923433499393e+02 -3.790545089848035e+01 2.286378837695109e+00
